Record_Number,Employment_Type,Prev_Half_Pay,Year,Pred,Answer,Flag,Answer,Answer
102632675,Full Time,31874.295,2018,32270.95313,64541.90625,1,64541.90625,64541.90625
102923415,Full Time,13358.955,2018,13786.30078,27572.60156,1,27572.60156,27572.60156
1026453558,Full Time,36011.82,2018,36133.57422,72267.14844,1,72267.14844,72267.14844
1026487252,Full Time,23937.24,2018,24386.98047,48773.96094,1,48773.96094,48773.96094
1026544260,Full Time,33929.84,2018,34345.41797,68690.83594,1,68690.83594,68690.83594
1026550976,Full Time,40887.625,2018,40960.04297,81920.08594,1,81920.08594,81920.08594
1026694271,Full Time,31183.8,2018,31359.14648,62718.29297,1,62718.29297,62718.29297
1026746419,Full Time,16766.76,2018,16993.95117,33987.90234,1,33987.90234,33987.90234
1026752818,Full Time,12132,2018,12928.11621,25856.23242,1,25856.23242,25856.23242
1027087569,Full Time,18771.155,2018,19050.30469,38100.60938,1,38100.60938,38100.60938
1027144193,Full Time,28839.435,2018,29321.60742,58643.21484,1,58643.21484,58643.21484
1027152737,Full Time,28926.83,2018,29407.9707,58815.94141,1,58815.94141,58815.94141
1027297584,Full Time,26062.4,2018,26455.68945,52911.37891,1,52911.37891,52911.37891
1027607452,Full Time,22578.1,2018,23030.23047,46060.46094,1,46060.46094,46060.46094
102767483,Full Time,23843.38,2018,24131.5957,48263.19141,1,48263.19141,48263.19141
102767603,Full Time,20854.03,2018,21285.41211,42570.82422,1,42570.82422,42570.82422
102791286,Full Time,24898.785,2018,25428.99805,50857.99609,1,50857.99609,50857.99609
1028078006,Full Time,14576.4,2018,15027.46777,30054.93555,1,30054.93555,30054.93555
1028126770,Full Time,21706.965,2018,21991.51172,43983.02344,1,43983.02344,43983.02344
1028295291,Full Time,16112.7,2018,16201.97363,32403.94727,1,32403.94727,32403.94727
1028556002,Full Time,23892.4,2018,24244.36914,48488.73828,1,48488.73828,48488.73828
1028872932,Full Time,25918.775,2018,26356.97656,52713.95313,1,52713.95313,52713.95313
1028976421,Full Time,29974.415,2018,30489.05078,60978.10156,1,60978.10156,60978.10156
1029158262,Full Time,30242.255,2018,30752.23828,61504.47656,1,61504.47656,61504.47656
1029226621,Full Time,37366.6,2018,37438.25,74876.5,1,74876.5,74876.5
1029682502,Full Time,19979.6,2018,20281.25,40562.5,1,40562.5,40562.5
1029689786,Full Time,26142.125,2018,26643.47266,53286.94531,1,53286.94531,53286.94531
1029765425,Full Time,31952.435,2018,32442.20508,64884.41016,1,64884.41016,64884.41016
1029800851,Full Time,35324.25,2018,35430.90234,70861.80469,1,70861.80469,70861.80469
1029843627,Full Time,21361.595,2018,21753.24023,43506.48047,1,43506.48047,43506.48047
1029843787,Full Time,28153.75,2018,28406.28125,56812.5625,1,56812.5625,56812.5625
1030053897,Full Time,28425.67,2018,28815.52148,57631.04297,1,57631.04297,57631.04297
1030091373,Full Time,32096.05,2018,32492.38672,64984.77344,1,64984.77344,64984.77344
1030127220,Full Time,36436.355,2018,36649.79297,73299.58594,1,73299.58594,73299.58594
1030146580,Full Time,2333.6,2018,13826.1084,27652.2168,1,27652.2168,27652.2168
1030170849,Full Time,18871.005,2018,19177.20313,38354.40625,1,38354.40625,38354.40625
1030285740,Full Time,28132.78,2018,28343.05273,56686.10547,1,56686.10547,56686.10547
1030309478,Full Time,19679.6,2018,19930.5,39861,1,39861,39861
1030362704,Full Time,26386.24,2018,26719.58594,53439.17188,1,53439.17188,53439.17188
1030368328,Full Time,15038.21,2018,15307.07813,30614.15625,1,30614.15625,30614.15625
1030369285,Full Time,19308.55,2018,19512.62695,39025.25391,1,39025.25391,39025.25391
103041081,Full Time,21195.655,2018,21640.00391,43280.00781,1,43280.00781,43280.00781
1030653439,Full Time,33195.6,2018,33621.25391,67242.50781,1,67242.50781,67242.50781
1030661597,Full Time,21215.75,2018,21644.85547,43289.71094,1,43289.71094,43289.71094
1030898375,Full Time,22068.085,2018,22494.85547,44989.71094,1,44989.71094,44989.71094
1030917951,Full Time,26764.61,2018,27189.30664,54378.61328,1,54378.61328,54378.61328
1030956992,Full Time,12096.36,2018,12824.37305,25648.74609,1,25648.74609,25648.74609
1030963975,Full Time,44829.63,2018,43617,87234,1,87234,87234
1031084398,Full Time,26637.25,2018,26990.5,53981,1,53981,53981
1031119055,Full Time,31766.8,2018,32178.44922,64356.89844,1,64356.89844,64356.89844
1031152892,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1031156098,Full Time,33420.005,2018,33753.42188,67506.84375,1,67506.84375,67506.84375
1031287442,Full Time,19043.29,2018,19195.19141,38390.38281,1,38390.38281,38390.38281
1031453784,Full Time,11376.025,2018,12360.46973,24720.93945,1,24720.93945,24720.93945
1031546128,Full Time,48309.815,2018,46829.72266,93659.44531,1,93659.44531,93659.44531
1031663183,Full Time,29874.755,2018,30347.70508,60695.41016,1,60695.41016,60695.41016
1031819895,Full Time,28333.18,2018,28800.04688,57600.09375,1,57600.09375,57600.09375
1031839119,Full Time,13474.585,2018,13903.71191,27807.42383,1,27807.42383,27807.42383
1031872273,Full Time,25762.8,2018,26105.33008,52210.66016,1,52210.66016,52210.66016
1031911210,Full Time,29162.315,2018,29486.4043,58972.80859,1,58972.80859,58972.80859
1032034792,Full Time,18293.555,2018,18466.30664,36932.61328,1,36932.61328,36932.61328
1032040179,Full Time,29059.325,2018,29472.04102,58944.08203,1,58944.08203,58944.08203
1032084092,Full Time,38423.815,2018,38000.44531,76000.89063,1,76000.89063,76000.89063
1032175659,Full Time,26058.77,2018,26419.64453,52839.28906,1,52839.28906,52839.28906
1032240308,Full Time,26260,2018,26687.27344,53374.54688,1,53374.54688,53374.54688
1032375531,Full Time,45872.8,2018,44805.34766,89610.69531,1,89610.69531,89610.69531
103253418,Full Time,8225.94,2018,11735.04102,23470.08203,1,23470.08203,23470.08203
1032667485,Full Time,40985.395,2018,41108.70703,82217.41406,1,82217.41406,82217.41406
1032668611,Full Time,21584.635,2018,21897.89258,43795.78516,1,43795.78516,43795.78516
1032694864,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1032963713,Full Time,27830.765,2018,28139.92188,56279.84375,1,56279.84375,56279.84375
1032965242,Full Time,34989.6,2018,35374.16797,70748.33594,1,70748.33594,70748.33594
103302221,Full Time,42520.275,2018,42043.34375,84086.6875,1,84086.6875,84086.6875
1033043880,Full Time,17967.14,2018,18233.81055,36467.62109,1,36467.62109,36467.62109
1033103501,Full Time,19588,2018,19779.80859,39559.61719,1,39559.61719,39559.61719
1034989251,Full Time,30629.515,2018,30980.48633,61960.97266,1,61960.97266,61960.97266
1035721530,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1033142375,Full Time,27138.18,2018,27519.7168,55039.43359,1,55039.43359,55039.43359
1033152339,Full Time,20071.47,2018,20515.38477,41030.76953,1,41030.76953,41030.76953
2336927389,Full Time,55634.175,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1033252811,Full Time,47140.19,2018,46205.52734,92411.05469,1,92411.05469,92411.05469
103332595,Full Time,30300.8,2018,30786.0625,61572.125,1,61572.125,61572.125
103347481,Full Time,14771.16,2018,15100.46094,30200.92188,1,30200.92188,30200.92188
1033502677,Full Time,27688.275,2018,28044.58984,56089.17969,1,56089.17969,56089.17969
103379344,Full Time,39453.49,2018,39492.77734,78985.55469,1,78985.55469,78985.55469
1033865075,Full Time,7935.28,2018,13288.07715,26576.1543,1,26576.1543,26576.1543
1033941830,Full Time,17544.98,2018,17924.66797,35849.33594,1,35849.33594,35849.33594
1033978637,Full Time,33952.385,2018,34313.375,68626.75,1,68626.75,68626.75
1033995075,Full Time,34940.56,2018,35278.78906,70557.57813,1,70557.57813,70557.57813
1034022316,Full Time,14703.6,2018,15086.44141,30172.88281,1,30172.88281,30172.88281
1034072878,Full Time,28086.13,2018,28402.91992,56805.83984,1,56805.83984,56805.83984
1034085382,Full Time,41869.43,2018,41800.75391,83601.50781,1,83601.50781,83601.50781
1034112645,Full Time,13751.3,2018,14190.80078,28381.60156,1,28381.60156,28381.60156
1034309675,Full Time,43622.16,2018,43277.80859,86555.61719,1,86555.61719,86555.61719
1034417202,Full Time,21051.555,2018,21461.29883,42922.59766,1,42922.59766,42922.59766
1034494786,Full Time,31251.2,2018,31497.46484,62994.92969,1,62994.92969,62994.92969
1034512474,Full Time,26429.885,2018,26833.4375,53666.875,1,53666.875,53666.875
1034518161,Full Time,34235.98,2018,34530.64844,69061.29688,1,69061.29688,69061.29688
1034523828,Full Time,12943.625,2018,13229.76172,26459.52344,1,26459.52344,26459.52344
103454304,Full Time,26849.975,2018,27198.33789,54396.67578,1,54396.67578,54396.67578
103458034,Full Time,22247.865,2018,22612.5,45225,1,45225,45225
1034658097,Full Time,34243.825,2018,34547.08594,69094.17188,1,69094.17188,69094.17188
1034750146,Full Time,11961.43,2018,12843.15332,25686.30664,1,25686.30664,25686.30664
1034811265,Full Time,15473.385,2018,15845.15918,31690.31836,1,31690.31836,31690.31836
1034813444,Full Time,25088,2018,25526.91992,51053.83984,1,51053.83984,51053.83984
1034865004,Full Time,21997.03,2018,22472.9043,44945.80859,1,44945.80859,44945.80859
1034883105,Full Time,23651.08,2018,24047.44727,48094.89453,1,48094.89453,48094.89453
1034994575,Full Time,35212.185,2018,35448.73438,70897.46875,1,70897.46875,70897.46875
1035013339,Full Time,26537.35,2018,26574.24805,53148.49609,1,53148.49609,53148.49609
1035053395,Full Time,30412.995,2018,30781.65234,61563.30469,1,61563.30469,61563.30469
1035079895,Full Time,29879.59,2018,30353,60706,1,60706,60706
1035114215,Full Time,14882.27,2018,15205.94629,30411.89258,1,30411.89258,30411.89258
1035209615,Full Time,12038.255,2018,12815.21973,25630.43945,1,25630.43945,25630.43945
1035261861,Full Time,36324.885,2018,36415.54297,72831.08594,1,72831.08594,72831.08594
1035286141,Full Time,27356.04,2018,27833.75781,55667.51563,1,55667.51563,55667.51563
103541491,Full Time,29579.8,2018,30012.77344,60025.54688,1,60025.54688,60025.54688
1035550168,Full Time,23184.095,2018,23776.7832,47553.56641,1,47553.56641,47553.56641
103574603,Full Time,33261.55,2018,33584.40625,67168.8125,1,67168.8125,67168.8125
1035770667,Full Time,48110.64,2018,46762.67969,93525.35938,1,93525.35938,93525.35938
1035936329,Full Time,5415,2018,11959.47656,23918.95313,1,23918.95313,23918.95313
1036031533,Full Time,27785.435,2018,28145.76563,56291.53125,1,56291.53125,56291.53125
1036096782,Full Time,27991.545,2018,28359.73438,56719.46875,1,56719.46875,56719.46875
1036151171,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1036233633,Full Time,22524.4,2018,23028.6875,46057.375,1,46057.375,46057.375
1036279994,Full Time,15864.41,2018,16170.82324,32341.64648,1,32341.64648,32341.64648
103628855,Full Time,29374,2018,29757.01367,59514.02734,1,59514.02734,59514.02734
1036360573,Full Time,31856.2,2018,32264.37891,64528.75781,1,64528.75781,64528.75781
207447658,Full Time,55638.86,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1036391489,Full Time,23302.8,2018,23872.54688,47745.09375,1,47745.09375,47745.09375
1036417586,Full Time,15238,2018,15738.31738,31476.63477,1,31476.63477,31476.63477
1036436937,Full Time,33882.275,2018,34270.98438,68541.96875,1,68541.96875,68541.96875
1036461189,Full Time,17720.4,2018,18094.28516,36188.57031,1,36188.57031,36188.57031
1036546582,Full Time,12159.6,2018,12822.67969,25645.35938,1,25645.35938,25645.35938
1036664160,Full Time,31800.305,2018,32612.17578,65224.35156,1,65224.35156,65224.35156
1036734138,Full Time,17044.09,2018,17471.23047,34942.46094,1,34942.46094,34942.46094
1036759317,Full Time,14907.19,2018,15243.63867,30487.27734,1,30487.27734,30487.27734
1036873299,Full Time,27668.035,2018,27999.69141,55999.38281,1,55999.38281,55999.38281
1036920383,Full Time,31766.8,2018,32178.44922,64356.89844,1,64356.89844,64356.89844
1036950741,Full Time,15672.655,2018,16041.39746,32082.79492,1,32082.79492,32082.79492
1037120943,Full Time,26023.51,2018,26338.82617,52677.65234,1,52677.65234,52677.65234
1037138046,Full Time,22761.4,2018,23328.66992,46657.33984,1,46657.33984,46657.33984
103737118,Full Time,28997.65,2018,29517,59034,1,59034,59034
1037409378,Full Time,29166.195,2018,29486.4043,58972.80859,1,58972.80859,58972.80859
1037446869,Full Time,30904.535,2018,31285.61133,62571.22266,1,62571.22266,62571.22266
1037753355,Full Time,25535.715,2018,25814.40039,51628.80078,1,51628.80078,51628.80078
1037803301,Full Time,22563.37,2018,23030.23047,46060.46094,1,46060.46094,46060.46094
1037806384,Full Time,25326.8,2018,25719.03711,51438.07422,1,51438.07422,51438.07422
1038004876,Full Time,41867.52,2018,41800.75391,83601.50781,1,83601.50781,83601.50781
1038135179,Full Time,30827.755,2018,31244.82422,62489.64844,1,62489.64844,62489.64844
1038159955,Full Time,40006.18,2018,39791.38281,79582.76563,1,79582.76563,79582.76563
1038234996,Full Time,27352.48,2018,27832.12891,55664.25781,1,55664.25781,55664.25781
1038353053,Full Time,16587.165,2018,16819.89063,33639.78125,1,33639.78125,33639.78125
1038413647,Full Time,44242.17,2018,43433.70313,86867.40625,1,86867.40625,86867.40625
1038415969,Full Time,18490.96,2018,18955.26172,37910.52344,1,37910.52344,37910.52344
1038430887,Full Time,18162.38,2018,18423.64258,36847.28516,1,36847.28516,36847.28516
1038494175,Full Time,32839.72,2018,33092.87891,66185.75781,1,66185.75781,66185.75781
1038496877,Full Time,31962.73,2018,32474.35156,64948.70313,1,64948.70313,64948.70313
1038498145,Full Time,25934.895,2018,26351.84766,52703.69531,1,52703.69531,52703.69531
1038551708,Full Time,16313.085,2018,16617.40234,33234.80469,1,33234.80469,33234.80469
1038634028,Full Time,21122.8,2018,21483.93945,42967.87891,1,42967.87891,42967.87891
1038763878,Full Time,30737.26,2018,31127.76367,62255.52734,1,62255.52734,62255.52734
3682742088,Full Time,55653.995,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1039067658,Full Time,10524.61,2018,12137.61621,24275.23242,1,24275.23242,24275.23242
103937973,Full Time,37993.7,2018,38418.26172,76836.52344,1,76836.52344,76836.52344
1039398487,Full Time,30263.3,2018,30743.18359,61486.36719,1,61486.36719,61486.36719
1039520577,Full Time,31852.295,2018,32266.13672,64532.27344,1,64532.27344,64532.27344
1039523571,Full Time,29092.94,2018,29472.04102,58944.08203,1,58944.08203,58944.08203
1039625066,Full Time,31143.6,2018,31316.70703,62633.41406,1,62633.41406,62633.41406
1039744588,Full Time,29916.975,2018,30522.74609,61045.49219,1,61045.49219,61045.49219
1039820340,Full Time,32159.6,2018,32488.70508,64977.41016,1,64977.41016,64977.41016
1039900336,Full Time,22925.37,2018,23390.41602,46780.83203,1,46780.83203,46780.83203
1039911669,Full Time,28295.915,2018,28790.60547,57581.21094,1,57581.21094,57581.21094
1039970072,Full Time,33940.71,2018,34298.44141,68596.88281,1,68596.88281,68596.88281
1040002165,Full Time,26573.97,2018,26970.36914,53940.73828,1,53940.73828,53940.73828
10401477,Full Time,51318.85,2018,48159.61328,96319.22656,1,96319.22656,96319.22656
1040177520,Full Time,12997.38,2018,13217.39746,26434.79492,1,26434.79492,26434.79492
104019530,Full Time,30181.725,2018,30689.99023,61379.98047,1,61379.98047,61379.98047
1040292210,Full Time,23541.99,2018,23998.69336,47997.38672,1,47997.38672,47997.38672
1040312668,Full Time,39006.37,2018,38709.48047,77418.96094,1,77418.96094,77418.96094
1040375957,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1040465454,Full Time,27153.43,2018,27620.81641,55241.63281,1,55241.63281,55241.63281
1040469727,Full Time,18933.48,2018,19207.44141,38414.88281,1,38414.88281,38414.88281
1040507717,Full Time,14713.725,2018,15089.47852,30178.95703,1,30178.95703,30178.95703
1040527470,Full Time,21153.565,2018,21612.69922,43225.39844,1,43225.39844,43225.39844
104079259,Full Time,27294.255,2018,27715.49609,55430.99219,1,55430.99219,55430.99219
1040838499,Full Time,12005.65,2018,12826.53906,25653.07813,1,25653.07813,25653.07813
1041022207,Full Time,36933.6,2018,37023.61719,74047.23438,1,74047.23438,74047.23438
1041052572,Full Time,10700.4,2018,12102.62012,24205.24023,1,24205.24023,24205.24023
104110110,Full Time,34557.6,2018,34785.08984,69570.17969,1,69570.17969,69570.17969
1041207596,Full Time,7605.36,2018,13709.75488,27419.50977,1,27419.50977,27419.50977
1041215605,Full Time,11355.92,2018,12409.65137,24819.30273,1,24819.30273,24819.30273
1041378748,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1041400576,Full Time,33537.64,2018,33839.03906,67678.07813,1,67678.07813,67678.07813
1041413220,Full Time,37351.6,2018,37426.94922,74853.89844,1,74853.89844,74853.89844
1041442546,Full Time,21548.995,2018,21808.49805,43616.99609,1,43616.99609,43616.99609
1041485730,Full Time,28094,2018,28407.68945,56815.37891,1,56815.37891,56815.37891
1041527327,Full Time,12567.3,2018,13328.66504,26657.33008,1,26657.33008,26657.33008
104161455,Full Time,24255.815,2018,24730.17969,49460.35938,1,49460.35938,49460.35938
1041614753,Full Time,50806.5,2018,48203.34375,96406.6875,1,96406.6875,96406.6875
1041694401,Full Time,27211.24,2018,27599.47266,55198.94531,1,55198.94531,55198.94531
1041874040,Full Time,14990.88,2018,15250.06738,30500.13477,1,30500.13477,30500.13477
1041890665,Full Time,14336.505,2018,14537.26563,29074.53125,1,29074.53125,29074.53125
1041913585,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1041929558,Full Time,32321.08,2018,32510.07813,65020.15625,1,65020.15625,65020.15625
1041951924,Full Time,12834.8,2018,13236.6123,26473.22461,1,26473.22461,26473.22461
1042138738,Full Time,35531.175,2018,35690.32422,71380.64844,1,71380.64844,71380.64844
1042221257,Full Time,27440.1,2018,27951.28906,55902.57813,1,55902.57813,55902.57813
1042268053,Full Time,29442.59,2018,29777.81836,59555.63672,1,59555.63672,59555.63672
1042383395,Full Time,26545.84,2018,26858.73242,53717.46484,1,53717.46484,53717.46484
1042418538,Full Time,13469.67,2018,13903.71191,27807.42383,1,27807.42383,27807.42383
